"","Restaurant","Product_Name","Price","User-Rating","No-Ratings","Address","City","Location","RestaurantLatitude","RestaurantLongitude","CenterLatitude","CenterLongitude","DistanceCityCenter","DistanceCEU","size","Tags"
"212","Princess Bakery & Bistro","Olívás margarita pizza","2190",3.6,3,"Kossuth Lajos tér 1","Budapest","Országgyûlési Könyvtár, 1-3, Kossuth Lajos tér, Lipótváros, V. kerület, Közép-Magyarország, 1055, Magyarország",47.5064257,19.0452978,47.4983815,19.0404707,"0.9654726937219353 km","0.7133736001673724 km","32","PékségPizzaNetPincér GOÉrintkezésmentes kiszállítás"
"213","Princess Bakery & Bistro","Margherita pizza","2390",3.6,3,"Kossuth Lajos tér 1","Budapest","Országgyûlési Könyvtár, 1-3, Kossuth Lajos tér, Lipótváros, V. kerület, Közép-Magyarország, 1055, Magyarország",47.5064257,19.0452978,47.4983815,19.0404707,"0.9654726937219353 km","0.7133736001673724 km","32","PékségPizzaNetPincér GOÉrintkezésmentes kiszállítás"
"214","Princess Bakery & Bistro","Olívás margarita pizza","2390",3.6,3,"Kossuth Lajos tér 1","Budapest","Országgyûlési Könyvtár, 1-3, Kossuth Lajos tér, Lipótváros, V. kerület, Közép-Magyarország, 1055, Magyarország",47.5064257,19.0452978,47.4983815,19.0404707,"0.9654726937219353 km","0.7133736001673724 km","32","PékségPizzaNetPincér GOÉrintkezésmentes kiszállítás"
"215","Princess Bakery & Bistro","Margherita pizza","2190",3.6,3,"Kossuth Lajos tér 1","Budapest","Országgyûlési Könyvtár, 1-3, Kossuth Lajos tér, Lipótváros, V. kerület, Közép-Magyarország, 1055, Magyarország",47.5064257,19.0452978,47.4983815,19.0404707,"0.9654726937219353 km","0.7133736001673724 km","32","PékségPizzaNetPincér GOÉrintkezésmentes kiszállítás"
"216","Princess Bakery & Bistro","Olívás margherita pizza","2190",3.6,3,"Kossuth Lajos tér 1","Budapest","Országgyûlési Könyvtár, 1-3, Kossuth Lajos tér, Lipótváros, V. kerület, Közép-Magyarország, 1055, Magyarország",47.5064257,19.0452978,47.4983815,19.0404707,"0.9654726937219353 km","0.7133736001673724 km","32","PékségPizzaNetPincér GOÉrintkezésmentes kiszállítás"
"217","Princess Bakery & Bistro","Teljes kiõrlésû Olívás margherita pizza","2390",3.6,3,"Kossuth Lajos tér 1","Budapest","Országgyûlési Könyvtár, 1-3, Kossuth Lajos tér, Lipótváros, V. kerület, Közép-Magyarország, 1055, Magyarország",47.5064257,19.0452978,47.4983815,19.0404707,"0.9654726937219353 km","0.7133736001673724 km","32","PékségPizzaNetPincér GOÉrintkezésmentes kiszállítás"
"218","Princess Bakery & Bistro","Teljes kiõrlésû Margherita pizza","2390",3.6,3,"Kossuth Lajos tér 1","Budapest","Országgyûlési Könyvtár, 1-3, Kossuth Lajos tér, Lipótváros, V. kerület, Közép-Magyarország, 1055, Magyarország",47.5064257,19.0452978,47.4983815,19.0404707,"0.9654726937219353 km","0.7133736001673724 km","32","PékségPizzaNetPincér GOÉrintkezésmentes kiszállítás"
"219","Ragazzi Pizza & Burger","Margarita pizza","1990",4,144,"Lajos utca 98","Budapest","Vidocq Étterem, 98, Lajos utca, Óbuda, III. kerület, Budapest, Közép-Magyarország, 1036, Magyarország",47.5330609,19.0407838,47.4983815,19.0404707,"3.855758852990389 km","3.6427092702598696 km","36","HamburgerPizzaKészpénzes fizetés"
"220","Ragazzi Pizza & Burger","Margarita pizza","1290",4,144,"Lajos utca 98","Budapest","Vidocq Étterem, 98, Lajos utca, Óbuda, III. kerület, Budapest, Közép-Magyarország, 1036, Magyarország",47.5330609,19.0407838,47.4983815,19.0404707,"3.855758852990389 km","3.6427092702598696 km","26","HamburgerPizzaKészpénzes fizetés"
"221","Ragazzi Pizza & Burger","Margarita calzone pizza","1990",4,144,"Lajos utca 98","Budapest","Vidocq Étterem, 98, Lajos utca, Óbuda, III. kerület, Budapest, Közép-Magyarország, 1036, Magyarország",47.5330609,19.0407838,47.4983815,19.0404707,"3.855758852990389 km","3.6427092702598696 km","32","HamburgerPizzaKészpénzes fizetés"
"222","Ragazzi Pizza & Burger","Margarita pizza","1590",4,144,"Lajos utca 98","Budapest","Vidocq Étterem, 98, Lajos utca, Óbuda, III. kerület, Budapest, Közép-Magyarország, 1036, Magyarország",47.5330609,19.0407838,47.4983815,19.0404707,"3.855758852990389 km","3.6427092702598696 km","32","HamburgerPizzaKészpénzes fizetés"
"223","Replay Café & Restaurant","Margherita pizza","1790",4.6,45,"Király utca 4","Pécs","4, Király utca, Zidina, Belváros, Pécs, Pécsi járás, Baranya megye, Dél-Dunántúl, Dunántúl, 7621, Magyarország",46.0761579,18.2291534,46.0763222,18.2280746,"0.08542742373811299 km","170.33779905030522 km","32","PizzaOlaszNemzetköziMexikóiHamburger"
"224","Rokfort Étterem","Margherita pizza","1800",5,2,"Szalay utca 3","Budapest","3, Szalay utca, Lipótváros, V. kerület, Budapest, Közép-Magyarország, 1055, Magyarország",47.5084347,19.0492162,47.4983815,19.0404707,"1.2974654826668568 km","0.8386875940928338 km","30","MagyarosPizzaNetPincér GOSZÉP kártyás fizetésÉrintkezésmentes kiszállítás"
"225","Rossita","01. Margherita pizza","1350",4.8,629,"Meggyesalja u. 18","Miskolc","Rossita kisvendéglõ, 18, Meggyesalja utca, Muszkástelep, Vologda, Miskolc, Miskolci járás, Borsod-Abaúj-Zemplén megye, Észak-Magyarország, Alföld és Észak, 3530, Magyarország",48.101483,20.772383,48.1031503,20.7901985,"1.3397460029948483 km","145.26623541333012 km","32","OlaszPizzaKészpénzes fizetés"
"226","Rossita","01. Margherita pizza","1150",4.8,629,"Meggyesalja u. 18","Miskolc","Rossita kisvendéglõ, 18, Meggyesalja utca, Muszkástelep, Vologda, Miskolc, Miskolci járás, Borsod-Abaúj-Zemplén megye, Észak-Magyarország, Alföld és Észak, 3530, Magyarország",48.101483,20.772383,48.1031503,20.7901985,"1.3397460029948483 km","145.26623541333012 km","25","OlaszPizzaKészpénzes fizetés"
"227","Rudi & Fickó","Margherita pizza","2190",4.8,26,"Oroszlán utca 4","Szeged","4, Oroszlán utca, Franciahögy lakópark, Belváros, Szeged, Szegedi járás, Csongrád-Csanád megye, Dél-Alföld, Alföld és Észak, 6720, Magyarország",46.2511052,20.1492005,46.2546312,20.1486016,"0.3946482834349456 km","162.2416253542448 km","32","PizzaNetPincér GOSZÉP kártyás fizetésÉrintkezésmentes kiszállítás"
"228","Rustica Pizzéria","Margaréta pizza","1440",4.6,40,"Szentháromság utca 6","Szeged","Bohém Tanya, 6, Szentháromság utca, Franciahögy lakópark, Belváros, Szeged, Szegedi járás, Csongrád-Csanád megye, Dél-Alföld, Alföld és Észak, 6722, Magyarország",46.2471009,20.1455791,46.2546312,20.1486016,"0.8688832955636241 km","162.48250984792776 km","32","NemzetköziPizzaKészpénzes fizetésSZÉP kártyás fizetés"
"229","Rustica Pizzéria","Margarita twister","2140",4.6,40,"Szentháromság utca 6","Szeged","Bohém Tanya, 6, Szentháromság utca, Franciahögy lakópark, Belváros, Szeged, Szegedi járás, Csongrád-Csanád megye, Dél-Alföld, Alföld és Észak, 6722, Magyarország",46.2471009,20.1455791,46.2546312,20.1486016,"0.8688832955636241 km","162.48250984792776 km","12","NemzetköziPizzaKészpénzes fizetésSZÉP kártyás fizetés"
"230","Salt and Pepper","Margaréta pizza","1790",4.8,923,"Antall József utca 24","Debrecen","Antall József utca, Miklóskapu, Debrecen, Debreceni járás, Hajdú-Bihar megye, Észak-Alföld, Alföld és Észak, 4025, Magyarország",47.5236162,21.6233505,47.531399,21.6259782,"0.8876373874478637 km","193.83606878374158 km","32","PizzaHamburgerAlgidaKészpénzes fizetésSZÉP kártyás fizetés"
"231","Station Bistro","Margherita pizza","1750",4.7,385,"Petõfi tér 10","Debrecen","Petõfi presszó, 10, Petõfi tér, Ispotály, Debrecen, Debreceni járás, Hajdú-Bihar megye, Észak-Alföld, Alföld és Észak, 4025, Magyarország",47.5210074,21.6268256,47.531399,21.6259782,"1.1571105243718227 km","194.09903215487742 km","32","OlaszHamburgerAmerikaiPizzaKészpénzes fizetés"
"232","Station Bistro","Margherita pizza","3540",4.7,385,"Petõfi tér 10","Debrecen","Petõfi presszó, 10, Petõfi tér, Ispotály, Debrecen, Debreceni járás, Hajdú-Bihar megye, Észak-Alföld, Alföld és Észak, 4025, Magyarország",47.5210074,21.6268256,47.531399,21.6259782,"1.1571105243718227 km","194.09903215487742 km","52","OlaszHamburgerAmerikaiPizzaKészpénzes fizetés"
"233","Street Magic","Street Margareta pizza","1990",4.1,197,"Búza utca 6","Budapest","Három Haver Sörözõ, 6, Búza utca, Kaszásdûlõi lakótelep, III. kerület, Budapest, Közép-Magyarország, 1033, Magyarország",47.5581132,19.0449152,47.4983815,19.0404707,"6.649466558061807 km","6.371245040996358 km","36","MexikóiHamburgerAmerikaiSalátaPizza"
"234","Street Magic","Street Margareta pizza","1690",4.1,197,"Búza utca 6","Budapest","Három Haver Sörözõ, 6, Búza utca, Kaszásdûlõi lakótelep, III. kerület, Budapest, Közép-Magyarország, 1033, Magyarország",47.5581132,19.0449152,47.4983815,19.0404707,"6.649466558061807 km","6.371245040996358 km","32","MexikóiHamburgerAmerikaiSalátaPizza"
"235","Tímár26 Pizza","Margherita di bufala pizza","2500",4.9,207,"Tímár utca 26","Pécs","Tímár utca, Zidina, Siklósi városrész, Pécs, Pécsi járás, Baranya megye, Dél-Dunántúl, Dunántúl, 7621, Magyarország",46.0745592,18.2339055,46.0763222,18.2280746,"0.4917949147795442 km","170.37033450888777 km","32","PizzaKészpénzes fizetésSZÉP kártyás fizetés"
"236","Tímár26 Pizza","Margherita pizza","2030",4.9,207,"Tímár utca 26","Pécs","Tímár utca, Zidina, Siklósi városrész, Pécs, Pécsi járás, Baranya megye, Dél-Dunántúl, Dunántúl, 7621, Magyarország",46.0745592,18.2339055,46.0763222,18.2280746,"0.4917949147795442 km","170.37033450888777 km","32","PizzaKészpénzes fizetésSZÉP kártyás fizetés"
"237","Tímár26 Pizza","Margherita pizza","1430",4.9,207,"Tímár utca 26","Pécs","Tímár utca, Zidina, Siklósi városrész, Pécs, Pécsi járás, Baranya megye, Dél-Dunántúl, Dunántúl, 7621, Magyarország",46.0745592,18.2339055,46.0763222,18.2280746,"0.4917949147795442 km","170.37033450888777 km","26","PizzaKészpénzes fizetésSZÉP kártyás fizetés"
"238","Tímár26 Pizza","Margherita di bufala pizza","1910",4.9,207,"Tímár utca 26","Pécs","Tímár utca, Zidina, Siklósi városrész, Pécs, Pécsi járás, Baranya megye, Dél-Dunántúl, Dunántúl, 7621, Magyarország",46.0745592,18.2339055,46.0763222,18.2280746,"0.4917949147795442 km","170.37033450888777 km","26","PizzaKészpénzes fizetésSZÉP kártyás fizetés"
"239","Trattoria La Coppola","Pizza Margherita","1990",4.5,43,"Károlyi utca 19","Budapest","La Coppola, 19, Károlyi utca, Belváros, Budapest, Közép-Magyarország, 1053, Magyarország",47.4914492,19.0578404,47.4983815,19.0404707,"1.5188971314480084 km","1.2014922272152793 km","32","PizzaOlaszNetPincér GOSZÉP kártyás fizetésÉrintkezésmentes kiszállítás"
"240","Trattoria Pizzeria Monza","Margherita pizza","1425",4.1,7,"Krúdy Gyula utca 2","Budapest","Don Leone, 2, Krúdy Gyula utca, Palotanegyed, Budapest, Közép-Magyarország, 1088, Magyarország",47.4901869,19.0668324,47.4983815,19.0404707,"2.1853720807611423 km","1.732772379093565 km","32","TésztaPizzaNetPincér GOSZÉP kártyás fizetésÉrintkezésmentes kiszállítás"
"241","Trattoria Toscana","Margherita D.O.C. pizza","2790",4.7,98,"Belgrád rakpart 13","Budapest","L'enoteca, 13-15, Belgrád rakpart, Belváros, Budapest, Közép-Magyarország, 1056, Magyarország",47.4886851,19.0545842,47.4983815,19.0404707,"1.514334027104914 km","1.4004121824495017 km","32","PizzaOlaszÉtelérzékenyeknek isKészpénzes fizetésSZÉP kártyás fizetés"
"242","Trattoria Za-Za","Margherita pizza","1290",4.3,109,"Ráday utca 16","Budapest","Trattoria, 16, Ráday utca, Belsõ-Ferencváros, Budapest, Közép-Magyarország, 1092, Magyarország",47.4875924,19.0631314,47.4983815,19.0404707,"2.0867842083003314 km","1.7751049637948493 km","32","OlaszMagyarosPizzaKészpénzes fizetésSZÉP kártyás fizetés"
"243","Turbó Pizza","Margarita pizza","2890",4.7,258,"Tisza Lajos Körút 59","Szeged","Bagolyvárium (Körúti Antikvárium), 59, Tisza Lajos körút, Franciahögy lakópark, Belváros, Szeged, Szegedi járás, Csongrád-Csanád megye, Dél-Alföld, Alföld és Észak, 6722, Magyarország",46.2532347,20.1452516,46.2546312,20.1486016,"0.3013661555644085 km","161.88271177573876 km","50","OlaszPizzaKészpénzes fizetés"
"244","Turbó Pizza","Margarita pizza","1190",4.7,258,"Tisza Lajos Körút 59","Szeged","Bagolyvárium (Körúti Antikvárium), 59, Tisza Lajos körút, Franciahögy lakópark, Belváros, Szeged, Szegedi járás, Csongrád-Csanád megye, Dél-Alföld, Alföld és Észak, 6722, Magyarország",46.2532347,20.1452516,46.2546312,20.1486016,"0.3013661555644085 km","161.88271177573876 km","32","OlaszPizzaKészpénzes fizetés"
"245","Turbó Pizza","Margarita pizza","990",4.7,258,"Tisza Lajos Körút 59","Szeged","Bagolyvárium (Körúti Antikvárium), 59, Tisza Lajos körút, Franciahögy lakópark, Belváros, Szeged, Szegedi járás, Csongrád-Csanád megye, Dél-Alföld, Alföld és Észak, 6722, Magyarország",46.2532347,20.1452516,46.2546312,20.1486016,"0.3013661555644085 km","161.88271177573876 km","28","OlaszPizzaKészpénzes fizetés"
"246","UNI-Pizza","Margherita pizza","1490",4.4,15,"Egyetemváros A/6","Miskolc","Egyetemváros, Miskolc, Miskolci járás, Borsod-Abaúj-Zemplén megye, Észak-Magyarország, Alföld és Észak, 3515, Magyarország",48.0811234,20.766029,48.1031503,20.7901985,"3.03978018398194 km","143.83670224896508 km","32","PizzaKészpénzes fizetésSZÉP kártyás fizetés"
"247","Upps a la Pasta, Pizza & Bar","Margherita pizza","1390",4.2,47,"Egyetem tér 1","Debrecen","Koli Klub, 1, Egyetem tér, Sestakert, Debrecen, Debreceni járás, Hajdú-Bihar megye, Észak-Alföld, Alföld és Észak, 4032, Magyarország",47.5556013,21.6235573,47.531399,21.6259782,"2.697011172750957 km","193.87163994618447 km","32","NemzetköziTésztaPizzaTésztaKészpénzes fizetés"
"248","Valentino Pizzéria","Margherita pizza","2820",4.9,58,"Kuruc utca 37","Miskolc","37, Kuruc utca, Diósgyõri-lakótelep, Berekalja, Miskolc, Miskolci járás, Borsod-Abaúj-Zemplén megye, Észak-Magyarország, Alföld és Észak, 3535, Magyarország",48.1031987,20.6891349,48.1031503,20.7901985,"7.526858124369388 km","139.84719412600873 km","46","PizzaKészpénzes fizetés"
"249","Valentino Pizzéria","Margherita pizza","1150",4.9,58,"Kuruc utca 37","Miskolc","37, Kuruc utca, Diósgyõri-lakótelep, Berekalja, Miskolc, Miskolci járás, Borsod-Abaúj-Zemplén megye, Észak-Magyarország, Alföld és Észak, 3535, Magyarország",48.1031987,20.6891349,48.1031503,20.7901985,"7.526858124369388 km","139.84719412600873 km","30","PizzaKészpénzes fizetés"
"250","Vapiano Belváros","Margherita pizza","1590",4.2,228,"Vörösmarty tér 3","Budapest","Vapiano Fashion Street, 3, Vörösmarty tér, Belváros, Budapest, Közép-Magyarország, 1051, Magyarország",47.4964954,19.0512812,47.4983815,19.0404707,"0.841100789359094 km","0.49898153365913167 km","30","OlaszPizzaSalátaTésztaNetPincér GO"
"251","Vidocq Étterem","Margarita pizza","2380",4,130,"Lajos utca 98","Budapest","Vidocq Étterem, 98, Lajos utca, Óbuda, III. kerület, Budapest, Közép-Magyarország, 1036, Magyarország",47.5330609,19.0407838,47.4983815,19.0404707,"3.855758852990389 km","3.6427092702598696 km","36","OlaszMagyarosPizzaKészpénzes fizetés"
"252","Vidocq Étterem","Margarita pizza","1680",4,130,"Lajos utca 98","Budapest","Vidocq Étterem, 98, Lajos utca, Óbuda, III. kerület, Budapest, Közép-Magyarország, 1036, Magyarország",47.5330609,19.0407838,47.4983815,19.0404707,"3.855758852990389 km","3.6427092702598696 km","32","OlaszMagyarosPizzaKészpénzes fizetés"
"253","Zero Street Food","Margherita pizza","1990",4.5,97,"Jókai utca 1","Szeged","Burger King, 1, Jókai utca, Franciahögy lakópark, Belváros, Szeged, Szegedi járás, Csongrád-Csanád megye, Dél-Alföld, Alföld és Észak, 6720, Magyarország",46.2494411,20.1457438,46.2546312,20.1486016,"0.6175671862367735 km","162.26495639141714 km","32","PizzaAmerikaiHamburgerÉtelérzékenyeknek isKészpénzes fizetés"
"254","15 Perc Pizza Expressz","Coca-Cola Zero szénsavas üdítõital","399",4,391,"Dessewffy utca 5","Budapest","15 Perc Pizza, 5, Dessewffy utca, Terézváros, Budapest, Közép-Magyarország, 1066, Magyarország",47.5041922,19.0556617,47.4983815,19.0404707,"1.3142607404295563 km","0.5518839870433877 km","0.33","OlaszPizzaKészpénzes fizetés"
"255","15 Perc Pizza Expressz","Coca-Cola szénsavas üdítõital","499",4,391,"Dessewffy utca 5","Budapest","15 Perc Pizza, 5, Dessewffy utca, Terézváros, Budapest, Közép-Magyarország, 1066, Magyarország",47.5041922,19.0556617,47.4983815,19.0404707,"1.3142607404295563 km","0.5518839870433877 km","0.5","OlaszPizzaKészpénzes fizetés"
"256","15 Perc Pizza Expressz","Coca-Cola szénsavas üdítõital","499",4,391,"Dessewffy utca 5","Budapest","15 Perc Pizza, 5, Dessewffy utca, Terézváros, Budapest, Közép-Magyarország, 1066, Magyarország",47.5041922,19.0556617,47.4983815,19.0404707,"1.3142607404295563 km","0.5518839870433877 km","0.5","OlaszPizzaKészpénzes fizetés"
"257","15 Perc Pizza Expressz","Coca-Cola Zero szénsavas üdítõital","399",4,391,"Dessewffy utca 5","Budapest","15 Perc Pizza, 5, Dessewffy utca, Terézváros, Budapest, Közép-Magyarország, 1066, Magyarország",47.5041922,19.0556617,47.4983815,19.0404707,"1.3142607404295563 km","0.5518839870433877 km","0.33","OlaszPizzaKészpénzes fizetés"
"258","50minutes","Coca-Cola szénsavas üdítõital","500",4.6,398,"Fõ utca 51","Budapest","51, Fõ utca, Víziváros, Budapest, Közép-Magyarország, 1027, Magyarország",47.50821935,19.0384802,47.4983815,19.0404707,"1.1040109564494742 km","1.196931160803151 km","1.25","OlaszMagyarosHamburgerPizzaAlgida"
"259","50minutes","Coca-Cola szénsavas üdítõital","400",4.6,398,"Fõ utca 51","Budapest","51, Fõ utca, Víziváros, Budapest, Közép-Magyarország, 1027, Magyarország",47.50821935,19.0384802,47.4983815,19.0404707,"1.1040109564494742 km","1.196931160803151 km","0.5","OlaszMagyarosHamburgerPizzaAlgida"
"260","50minutes","Coca-Cola szénsavas üdítõital","300",4.6,398,"Fõ utca 51","Budapest","51, Fõ utca, Víziváros, Budapest, Közép-Magyarország, 1027, Magyarország",47.50821935,19.0384802,47.4983815,19.0404707,"1.1040109564494742 km","1.196931160803151 km","0.33","OlaszMagyarosHamburgerPizzaAlgida"
"261","50minutes","Coca-Cola Light szénsavas üdítõital","400",4.6,398,"Fõ utca 51","Budapest","51, Fõ utca, Víziváros, Budapest, Közép-Magyarország, 1027, Magyarország",47.50821935,19.0384802,47.4983815,19.0404707,"1.1040109564494742 km","1.196931160803151 km","0.5","OlaszMagyarosHamburgerPizzaAlgida"
"262","50minutes","Coca-Cola Zero szénsavas üdítõital","500",4.6,398,"Fõ utca 51","Budapest","51, Fõ utca, Víziváros, Budapest, Közép-Magyarország, 1027, Magyarország",47.50821935,19.0384802,47.4983815,19.0404707,"1.1040109564494742 km","1.196931160803151 km","1.25","OlaszMagyarosHamburgerPizzaAlgida"
"263","50minutes","Coca-Cola Zero szénsavas üdítõital","300",4.6,398,"Fõ utca 51","Budapest","51, Fõ utca, Víziváros, Budapest, Közép-Magyarország, 1027, Magyarország",47.50821935,19.0384802,47.4983815,19.0404707,"1.1040109564494742 km","1.196931160803151 km","0.33","OlaszMagyarosHamburgerPizzaAlgida"
"264","50minutes","Coca-Cola Zero szénsavas üdítõital","300",4.6,398,"Fõ utca 51","Budapest","51, Fõ utca, Víziváros, Budapest, Közép-Magyarország, 1027, Magyarország",47.50821935,19.0384802,47.4983815,19.0404707,"1.1040109564494742 km","1.196931160803151 km","0.33","OlaszMagyarosHamburgerPizzaAlgida"
"265","50minutes","Coca-Cola szénsavas üdítõital","500",4.6,398,"Fõ utca 51","Budapest","51, Fõ utca, Víziváros, Budapest, Közép-Magyarország, 1027, Magyarország",47.50821935,19.0384802,47.4983815,19.0404707,"1.1040109564494742 km","1.196931160803151 km","1.25","OlaszMagyarosHamburgerPizzaAlgida"
"266","50minutes","Coca-Cola Zero szénsavas üdítõital","500",4.6,398,"Fõ utca 51","Budapest","51, Fõ utca, Víziváros, Budapest, Közép-Magyarország, 1027, Magyarország",47.50821935,19.0384802,47.4983815,19.0404707,"1.1040109564494742 km","1.196931160803151 km","1.25","OlaszMagyarosHamburgerPizzaAlgida"
"267","50minutes","Coca-Cola szénsavas üdítõital","300",4.6,398,"Fõ utca 51","Budapest","51, Fõ utca, Víziváros, Budapest, Közép-Magyarország, 1027, Magyarország",47.50821935,19.0384802,47.4983815,19.0404707,"1.1040109564494742 km","1.196931160803151 km","0.33","OlaszMagyarosHamburgerPizzaAlgida"
"268","50minutes","Coca-Cola szénsavas üdítõital","400",4.6,398,"Fõ utca 51","Budapest","51, Fõ utca, Víziváros, Budapest, Közép-Magyarország, 1027, Magyarország",47.50821935,19.0384802,47.4983815,19.0404707,"1.1040109564494742 km","1.196931160803151 km","0.5","OlaszMagyarosHamburgerPizzaAlgida"
"269","50minutes","Coca-Cola Light szénsavas üdítõital","400",4.6,398,"Fõ utca 51","Budapest","51, Fõ utca, Víziváros, Budapest, Közép-Magyarország, 1027, Magyarország",47.50821935,19.0384802,47.4983815,19.0404707,"1.1040109564494742 km","1.196931160803151 km","0.5","OlaszMagyarosHamburgerPizzaAlgida"
"270","All About Street Food","Coca-Cola szénsavas üdítõital","490",4.7,248,"Múzeum utca 7","Budapest","Muzikum Klub, 7, Múzeum utca, Palotanegyed, Budapest, Közép-Magyarország, 1088, Magyarország",47.4900283,19.0631513,47.4983815,19.0404707,"1.9450642560727984 km","1.5571599168035177 km","0.33","PizzaSzendvicsAmerikaiHamburgerAlgida"
"271","All About Street Food","Coca-Cola szénsavas üdítõital","590",4.7,248,"Múzeum utca 7","Budapest","Muzikum Klub, 7, Múzeum utca, Palotanegyed, Budapest, Közép-Magyarország, 1088, Magyarország",47.4900283,19.0631513,47.4983815,19.0404707,"1.9450642560727984 km","1.5571599168035177 km","0.5","PizzaSzendvicsAmerikaiHamburgerAlgida"
"272","All About Street Food","Coca-Cola szénsavas üdítõital","690",4.7,248,"Múzeum utca 7","Budapest","Muzikum Klub, 7, Múzeum utca, Palotanegyed, Budapest, Közép-Magyarország, 1088, Magyarország",47.4900283,19.0631513,47.4983815,19.0404707,"1.9450642560727984 km","1.5571599168035177 km","1.25","PizzaSzendvicsAmerikaiHamburgerAlgida"
"273","All About Street Food","Coca-Cola Zero szénsavas üdítõital","490",4.7,248,"Múzeum utca 7","Budapest","Muzikum Klub, 7, Múzeum utca, Palotanegyed, Budapest, Közép-Magyarország, 1088, Magyarország",47.4900283,19.0631513,47.4983815,19.0404707,"1.9450642560727984 km","1.5571599168035177 km","0.33","PizzaSzendvicsAmerikaiHamburgerAlgida"
"274","All About Street Food","Coca-Cola Zero szénsavas üdítõital","590",4.7,248,"Múzeum utca 7","Budapest","Muzikum Klub, 7, Múzeum utca, Palotanegyed, Budapest, Közép-Magyarország, 1088, Magyarország",47.4900283,19.0631513,47.4983815,19.0404707,"1.9450642560727984 km","1.5571599168035177 km","0.5","PizzaSzendvicsAmerikaiHamburgerAlgida"
"275","All About Street Food","Coca-Cola Zero szénsavas üdítõital","690",4.7,248,"Múzeum utca 7","Budapest","Muzikum Klub, 7, Múzeum utca, Palotanegyed, Budapest, Közép-Magyarország, 1088, Magyarország",47.4900283,19.0631513,47.4983815,19.0404707,"1.9450642560727984 km","1.5571599168035177 km","1.25","PizzaSzendvicsAmerikaiHamburgerAlgida"
"276","Belli Di Mamma","Coca-Cola Light szénsavas üdítõital","590",4.7,31,"Akácfa utca 45","Budapest","Belli di Mamma, 45, Akácfa utca, Ligetváros, Erzsébetváros, VII. kerület, Közép-Magyarország, 1072, Magyarország",47.5001941,19.0657507,47.4983815,19.0404707,"1.9153425766180845 km","1.1777189587645263 km","0.33","PizzaNetPincér GOSZÉP kártyás fizetésÉrintkezésmentes kiszállítás"
"277","Belli Di Mamma","Coca-Cola szénsavas üdítõital","590",4.7,31,"Akácfa utca 45","Budapest","Belli di Mamma, 45, Akácfa utca, Ligetváros, Erzsébetváros, VII. kerület, Közép-Magyarország, 1072, Magyarország",47.5001941,19.0657507,47.4983815,19.0404707,"1.9153425766180845 km","1.1777189587645263 km","0.33","PizzaNetPincér GOSZÉP kártyás fizetésÉrintkezésmentes kiszállítás"
"278","Best Food Grill Pécs","Coca-Cola Zero Lemon szénsavas üdítõital","490",4.5,120,"Széchenyi tér 8","Pécs","Széchenyi tér, Schlauch-villatelep, Belváros, Pécs, Pécsi járás, Baranya megye, Dél-Dunántúl, Dunántúl, 7621, Magyarország",46.07641615,18.2280747727006,46.0763222,18.2280746,"0.010442815082791192 km","170.34137844879567 km","0.5","PizzaHamburgerGrillTörökNetPincér GO"
"279","Best Food Grill Pécs","Coca-Cola szénsavas üdítõital","490",4.5,120,"Széchenyi tér 8","Pécs","Széchenyi tér, Schlauch-villatelep, Belváros, Pécs, Pécsi járás, Baranya megye, Dél-Dunántúl, Dunántúl, 7621, Magyarország",46.07641615,18.2280747727006,46.0763222,18.2280746,"0.010442815082791192 km","170.34137844879567 km","0.5","PizzaHamburgerGrillTörökNetPincér GO"
"280","Best Food Grill Pécs","Coca-Cola Zero Vanilla szénsavas üdítõital","490",4.5,120,"Széchenyi tér 8","Pécs","Széchenyi tér, Schlauch-villatelep, Belváros, Pécs, Pécsi járás, Baranya megye, Dél-Dunántúl, Dunántúl, 7621, Magyarország",46.07641615,18.2280747727006,46.0763222,18.2280746,"0.010442815082791192 km","170.34137844879567 km","0.5","PizzaHamburgerGrillTörökNetPincér GO"
"281","Best Food Grill Pécs","Coca-Cola Light szénsavas üdítõital","490",4.5,120,"Széchenyi tér 8","Pécs","Széchenyi tér, Schlauch-villatelep, Belváros, Pécs, Pécsi járás, Baranya megye, Dél-Dunántúl, Dunántúl, 7621, Magyarország",46.07641615,18.2280747727006,46.0763222,18.2280746,"0.010442815082791192 km","170.34137844879567 km","0.5","PizzaHamburgerGrillTörökNetPincér GO"
"282","Bíbor Pizza","Coca-Cola Zero szénsavas üdítõital","490",4.5,44,"Népfürdõ utca 17","Budapest","17/e, Népfürdõ utca, Vizafogó, XIII. kerület, Közép-Magyarország, 1138, Magyarország",47.5316225,19.0589072,47.4983815,19.0404707,"3.9480488429433525 km","3.4767937140415888 km","1.25","PizzaKészpénzes fizetés"
"283","Bíbor Pizza","Coca-Cola szénsavas üdítõital","490",4.5,44,"Népfürdõ utca 17","Budapest","17/e, Népfürdõ utca, Vizafogó, XIII. kerület, Közép-Magyarország, 1138, Magyarország",47.5316225,19.0589072,47.4983815,19.0404707,"3.9480488429433525 km","3.4767937140415888 km","1.25","PizzaKészpénzes fizetés"
