,Restaurant,Product_Name,Price
20007," Pizza Hut Miskolc Pláza
","Texas pizza San Francisco stílusú tésztával, sajttal töltött széllel (38cm)",4280
20008," Pizza Hut Miskolc Pláza
",Cézár saláta,1990
20009," Pizza Hut Miskolc Pláza
",BBQ szósz,190
20010," Pizza Hut Miskolc Pláza
",Chilis csípős szósz,190
20011," Pizza Hut Miskolc Pláza
",Fokhagymás majonéz,190
20012," Pizza Hut Miskolc Pláza
",Fűszeres paradicsomszósz,190
20013," Pizza Hut Miskolc Pláza
","Canada Dry (0,33l)",390
20014," Pizza Hut Miskolc Pláza
","Lipton citrom (0,33l)",390
20015," Pizza Hut Miskolc Pláza
","Pepsi (0,33l)",390
20016," Pizza Hut Miskolc Pláza
",Pepsi (1l),550
20017," Pizza Hut Miskolc Pláza
","Pepsi Max (0,33l)",390
20018," Pizza Hut Miskolc Pláza
",Pepsi Max (kalóriamentes) (1l),550
20019," Pizza Hut Miskolc Pláza
","Schweppes narancs (0,33l)",390
20020," Pizza Hut Miskolc Pláza
","Szentkirályi szénsavas ásványvíz (0,5l)",450
20021," Pizza Hut Miskolc Pláza
","Szentkirályi szénsavmentes ásványvíz (0,5l)",450
20022," Pizza Hut Miskolc Pláza
",Toma almalé 100% (1l),550
20023," Pizza Hut Miskolc Pláza
","Toma narancslé 100% (0,33l)",490
20024," Pizza Hut Miskolc Pláza
",Toma narancslé 100% (1l),550
20025," Pizza Hut Miskolc Pláza
","Toma őszibaracklé (0,33l)",490
20026," Bella Itália Pizzéria - Miskolc
","Fish and Chips szósszal, frissen sült chips burgonyával",1790
20027," Bella Itália Pizzéria - Miskolc
",Hármas 32 cm-es pizza akció,4350
20028," Bella Itália Pizzéria - Miskolc
",Páros 32cm-es pizza akció,2950
20029," Bella Itália Pizzéria - Miskolc
",Páros 26cm-es pizza dobozos kólával,2880
20030," Bella Itália Pizzéria - Miskolc
",Gyros tál menü,2490
20031," Bella Itália Pizzéria - Miskolc
",Édes hármas menü,2490
20032," Bella Itália Pizzéria - Miskolc
",Csiga menü,3090
20033," Bella Itália Pizzéria - Miskolc
",Adriatica pizza (26cm),1490
20034," Bella Itália Pizzéria - Miskolc
",Bella Italia pizza (26cm),1490
20035," Bella Itália Pizzéria - Miskolc
",Bergamo pizza (26cm),1650
20036," Bella Itália Pizzéria - Miskolc
",Bolognese pizza (26cm),1490
20037," Bella Itália Pizzéria - Miskolc
",Boss pizza (26cm),1650
20038," Bella Itália Pizzéria - Miskolc
",Bryndza pizza (26cm),1490
20039," Bella Itália Pizzéria - Miskolc
",Calzone pizza (26cm),1490
20040," Bella Itália Pizzéria - Miskolc
",Carbonara pizza (26cm),1490
20041," Bella Itália Pizzéria - Miskolc
",Durr bella pizza (26cm),1490
20042," Bella Itália Pizzéria - Miskolc
",Firenze pizza (26cm),1650
20043," Bella Itália Pizzéria - Miskolc
",Fokhagymás-tejfölös pizza (26cm),1490
20044," Bella Itália Pizzéria - Miskolc
",Franco pizza (26cm),1390
20045," Bella Itália Pizzéria - Miskolc
",Füstös pizza (26cm),1490
20046," Bella Itália Pizzéria - Miskolc
",Genova pizza (26cm),1650
20047," Bella Itália Pizzéria - Miskolc
",Gyros pizza (26cm),1490
20048," Bella Itália Pizzéria - Miskolc
",Hawaii pizza (26cm),1490
20049," Bella Itália Pizzéria - Miskolc
",Húsimádó pizza (26cm),1490
20050," Bella Itália Pizzéria - Miskolc
",Húsvéti pizza (26cm),1490
20051," Bella Itália Pizzéria - Miskolc
",Ínyenc pizza (26cm),1690
20052," Bella Itália Pizzéria - Miskolc
",Jázmin pizza (26cm),1550
20053," Bella Itália Pizzéria - Miskolc
",Kedvenc pizza (26cm),1750
20054," Bella Itália Pizzéria - Miskolc
",Magyaros pizza (26cm),1490
20055," Bella Itália Pizzéria - Miskolc
",Margarita pizza (26cm),1290
20056," Bella Itália Pizzéria - Miskolc
",Mexikói pizza (26cm),1490
20057," Bella Itália Pizzéria - Miskolc
",Milánói pizza (26cm),1650
20058," Bella Itália Pizzéria - Miskolc
",Molfeta pizza (26cm),1650
20059," Bella Itália Pizzéria - Miskolc
",Négy évszak pizza (26cm),1490
20060," Bella Itália Pizzéria - Miskolc
",Négysajtos pizza (26cm),1490
20061," Bella Itália Pizzéria - Miskolc
",Pepperoni pizza (26cm),1490
20062," Bella Itália Pizzéria - Miskolc
",Piedone pizza (26cm),1490
20063," Bella Itália Pizzéria - Miskolc
",Pinocchio pizza (26cm),1490
20064," Bella Itália Pizzéria - Miskolc
",A la Giorgio pizza (26cm),1490
20065," Bella Itália Pizzéria - Miskolc
",Prosciutto pizza (26cm),1390
20066," Bella Itália Pizzéria - Miskolc
",Sorrento pizza (26cm),1650
20067," Bella Itália Pizzéria - Miskolc
",Szalámis pizza (26cm),1490
20068," Bella Itália Pizzéria - Miskolc
",Tejfölös pizza (26cm),1490
20069," Bella Itália Pizzéria - Miskolc
",Tonhalas pizza (26cm),1490
20070," Bella Itália Pizzéria - Miskolc
",Toscana pizza (26cm),1490
20071," Bella Itália Pizzéria - Miskolc
",Vega pizza (26cm),1490
20072," Bella Itália Pizzéria - Miskolc
",Veronese pizza (26cm),1490
20073," Bella Itália Pizzéria - Miskolc
",Vulkán pizza (26cm),1490
20074," Bella Itália Pizzéria - Miskolc
",Adriatica pizza (32cm),2050
20075," Bella Itália Pizzéria - Miskolc
",Bella Italia pizza (32cm),1950
20076," Bella Itália Pizzéria - Miskolc
",Bergamo pizza (32cm),2050
20077," Bella Itália Pizzéria - Miskolc
",Bolognese pizza (32cm),2050
20078," Bella Itália Pizzéria - Miskolc
",Boss pizza (32cm),2050
20079," Bella Itália Pizzéria - Miskolc
",Bryndza pizza (32cm),2050
20080," Bella Itália Pizzéria - Miskolc
",Calzone pizza (32cm),1950
20081," Bella Itália Pizzéria - Miskolc
",Carbonara pizza (32cm),1950
20082," Bella Itália Pizzéria - Miskolc
",Durr bella pizza (32cm),1890
20083," Bella Itália Pizzéria - Miskolc
",Firenze pizza (32cm),2050
20084," Bella Itália Pizzéria - Miskolc
",Fokhagymás-tejfölös pizza (32cm),2050
20085," Bella Itália Pizzéria - Miskolc
",Franco pizza (32cm),1790
20086," Bella Itália Pizzéria - Miskolc
",Füstös pizza (32cm),2050
20087," Bella Itália Pizzéria - Miskolc
",Genova pizza (32cm),2050
20088," Bella Itália Pizzéria - Miskolc
",Gyros pizza (32cm),2050
20089," Bella Itália Pizzéria - Miskolc
",Hawaii pizza (32cm),1850
20090," Bella Itália Pizzéria - Miskolc
",Húsimádó pizza (32cm),2050
20091," Bella Itália Pizzéria - Miskolc
",Húsvéti pizza (32cm),2050
20092," Bella Itália Pizzéria - Miskolc
",Ínyenc pizza (32cm),2050
20093," Bella Itália Pizzéria - Miskolc
",Jázmin pizza (32cm),1950
20094," Bella Itália Pizzéria - Miskolc
",Kedvenc pizza (32cm),2150
20095," Bella Itália Pizzéria - Miskolc
",Magyaros pizza (32cm),1950
20096," Bella Itália Pizzéria - Miskolc
",Margarita pizza (32cm),1590
20097," Bella Itália Pizzéria - Miskolc
",Mexikói pizza (32cm),1950
20098," Bella Itália Pizzéria - Miskolc
",Milánói pizza (32cm),2050
20099," Bella Itália Pizzéria - Miskolc
",Molfeta pizza (32cm),2050
20100," Bella Itália Pizzéria - Miskolc
",Négy évszak pizza (32cm),1950
20101," Bella Itália Pizzéria - Miskolc
",Négysajtos pizza (32cm),1990
20102," Bella Itália Pizzéria - Miskolc
",Pepperoni pizza (32cm),1950
20103," Bella Itália Pizzéria - Miskolc
",Piedone pizza (32cm),1950
20104," Bella Itália Pizzéria - Miskolc
",Pinocchio pizza (32cm),1950
20105," Bella Itália Pizzéria - Miskolc
",A la Giorgio pizza (32cm),2050
20106," Bella Itália Pizzéria - Miskolc
",Prosciutto pizza (32cm),1590
20107," Bella Itália Pizzéria - Miskolc
",Sorrento pizza (32cm),2050
20108," Bella Itália Pizzéria - Miskolc
",Szalámis pizza (32cm),1890
20109," Bella Itália Pizzéria - Miskolc
",Tejfölös pizza (32cm),1950
20110," Bella Itália Pizzéria - Miskolc
",Tonhalas pizza (32cm),2050
20111," Bella Itália Pizzéria - Miskolc
",Toscana pizza (32cm),2050
20112," Bella Itália Pizzéria - Miskolc
",Vega pizza (32cm),1950
20113," Bella Itália Pizzéria - Miskolc
",Veronese pizza (32cm),1850
20114," Bella Itália Pizzéria - Miskolc
",Vulkán pizza (32cm),1950
20115," Bella Itália Pizzéria - Miskolc
",Adriatica pizza (50cm),4150
20116," Bella Itália Pizzéria - Miskolc
",Bella Italia pizza (50cm),4050
20117," Bella Itália Pizzéria - Miskolc
",Bergamo pizza (50cm),4150
20118," Bella Itália Pizzéria - Miskolc
",Bolognese pizza (50cm),4150
20119," Bella Itália Pizzéria - Miskolc
",Boss pizza (50cm),4150
20120," Bella Itália Pizzéria - Miskolc
",Bryndza pizza (50cm),4150
20121," Bella Itália Pizzéria - Miskolc
",Carbonara pizza (50cm),4050
20122," Bella Itália Pizzéria - Miskolc
",Durr bella pizza (50cm),3950
20123," Bella Itália Pizzéria - Miskolc
",Firenze pizza (50cm),4150
20124," Bella Itália Pizzéria - Miskolc
",Fokhagymás- tejfölös pizza (50cm),4150
20125," Bella Itália Pizzéria - Miskolc
",Franco pizza (50cm),3790
20126," Bella Itália Pizzéria - Miskolc
",Füstös pizza (50cm),4150
20127," Bella Itália Pizzéria - Miskolc
",Genova pizza (50cm),4150
20128," Bella Itália Pizzéria - Miskolc
",Gyros pizza (50cm),4150
20129," Bella Itália Pizzéria - Miskolc
",Hawaii pizza (50cm),3950
20130," Bella Itália Pizzéria - Miskolc
",Húsimádó pizza (50cm),4150
20131," Bella Itália Pizzéria - Miskolc
",Húsvéti pizza (50cm),4150
20132," Bella Itália Pizzéria - Miskolc
",Ínyenc pizza (50cm),4150
20133," Bella Itália Pizzéria - Miskolc
",Jázmin pizza (50cm),4050
20134," Bella Itália Pizzéria - Miskolc
",Kedvenc pizza (50cm),4300
20135," Bella Itália Pizzéria - Miskolc
",Magyaros pizza (50cm),4050
20136," Bella Itália Pizzéria - Miskolc
",Margarita pizza (50cm),3490
20137," Bella Itália Pizzéria - Miskolc
",Mexikói pizza (50cm),4050
20138," Bella Itália Pizzéria - Miskolc
",Milánói pizza (50cm),4150
20139," Bella Itália Pizzéria - Miskolc
",Molfeta pizza (50cm),4150
20140," Bella Itália Pizzéria - Miskolc
",Négy évszak pizza (50cm),4050
20141," Bella Itália Pizzéria - Miskolc
",Négysajtos pizza (50cm),4150
20142," Bella Itália Pizzéria - Miskolc
",Pepperoni pizza (50cm),4050
20143," Bella Itália Pizzéria - Miskolc
",Piedone pizza (50cm),4050
20144," Bella Itália Pizzéria - Miskolc
",Pinocchio pizza (50cm),4050
20145," Bella Itália Pizzéria - Miskolc
",Pizza a la Giorgio pizza (50cm),4150
20146," Bella Itália Pizzéria - Miskolc
",Prosciutto pizza (50cm),3790
20147," Bella Itália Pizzéria - Miskolc
",Sorrento pizza (50cm),4150
20148," Bella Itália Pizzéria - Miskolc
",Szalámis pizza (50cm),3840
20149," Bella Itália Pizzéria - Miskolc
",Tejfölös pizza (50cm),4050
20150," Bella Itália Pizzéria - Miskolc
",Tonhalas pizza (50cm),4150
20151," Bella Itália Pizzéria - Miskolc
",Toscana pizza (50cm),4150
20152," Bella Itália Pizzéria - Miskolc
",Vega pizza (50cm),4050
20153," Bella Itália Pizzéria - Miskolc
",Veronese pizza (50cm),3890
20154," Bella Itália Pizzéria - Miskolc
",Vulkán pizza (50cm),4050
20155," Bella Itália Pizzéria - Miskolc
",Babgulyás,1090
20156," Bella Itália Pizzéria - Miskolc
",Csontleves csigatésztával,890
20157," Bella Itália Pizzéria - Miskolc
",Fokhagymakrémleves,990
20158," Bella Itália Pizzéria - Miskolc
",Hideg erdei gyümölcsleves,1090
20159," Bella Itália Pizzéria - Miskolc
",Sajtkrémleves,990
20160," Bella Itália Pizzéria - Miskolc
",Tárkonyos csirkeraguleves,1090
20161," Bella Itália Pizzéria - Miskolc
",Classic burger,1490
20162," Bella Itália Pizzéria - Miskolc
",Sajtburger,1590
20163," Bella Itália Pizzéria - Miskolc
",Cézár burger,1590
20164," Bella Itália Pizzéria - Miskolc
",Csibeburger,1690
20165," Bella Itália Pizzéria - Miskolc
",Csavart gyros,1490
20166," Bella Itália Pizzéria - Miskolc
",Csirkecsíkok szezámos bundában,1990
20167," Bella Itália Pizzéria - Miskolc
",Gyros tál,1990
20168," Bella Itália Pizzéria - Miskolc
",Milánói sertésborda,2290
20169," Bella Itália Pizzéria - Miskolc
",Római tál,2090
20170," Bella Itália Pizzéria - Miskolc
",Gyrosos quesadilla,1490
20171," Bella Itália Pizzéria - Miskolc
",Kolbászos quesadilla,1490
20172," Bella Itália Pizzéria - Miskolc
",Mexikói quesadilla,1490
20173," Bella Itália Pizzéria - Miskolc
",Bolognai penne,1590
20174," Bella Itália Pizzéria - Miskolc
",Bolognai spagetti,1590
20175," Bella Itália Pizzéria - Miskolc
",Carbonara penne,1590
20176," Bella Itália Pizzéria - Miskolc
",Carbonara spagetti,1590
20177," Bella Itália Pizzéria - Miskolc
",Juhtúrós sztrapacska,1590
20178," Bella Itália Pizzéria - Miskolc
",Lasagne,1590
20179," Bella Itália Pizzéria - Miskolc
",Milánói penne,1590
20180," Bella Itália Pizzéria - Miskolc
",Milánói spagetti,1590
20181," Bella Itália Pizzéria - Miskolc
","Négysajtos, sonkás gnocchi",1590
20182," Bella Itália Pizzéria - Miskolc
","Tejszínes, zöldséges, csirkés penne",1590
20183," Bella Itália Pizzéria - Miskolc
",Rántott camembert sajt (18-22 dkg),2090
20184," Bella Itália Pizzéria - Miskolc
",Rántott trappista sajt (18-22 dkg),1990
20185," Bella Itália Pizzéria - Miskolc
",Vega tál,1990
20186," Bella Itália Pizzéria - Miskolc
",Burgonyapüré,550
20187," Bella Itália Pizzéria - Miskolc
",Hercegnőburgonya,550
20188," Bella Itália Pizzéria - Miskolc
",Párolt rizs,550
20189," Bella Itália Pizzéria - Miskolc
",Párolt zöldség,550
20190," Bella Itália Pizzéria - Miskolc
",Steakburgonya,550
20191," Bella Itália Pizzéria - Miskolc
",Cézár saláta,1750
20192," Bella Itália Pizzéria - Miskolc
",Csirkemellcsíkok,1850
20193," Bella Itália Pizzéria - Miskolc
",Görög saláta,1750
20194," Bella Itália Pizzéria - Miskolc
",Tonhalsaláta,1950
20195," Bella Itália Pizzéria - Miskolc
",Csípős szósz,330
20196," Bella Itália Pizzéria - Miskolc
",Ketchup,330
20197," Bella Itália Pizzéria - Miskolc
",Majonéz,330
20198," Bella Itália Pizzéria - Miskolc
",Tartármártás,330
20199," Bella Itália Pizzéria - Miskolc
",Tzatziki öntet,330
20200," Bella Itália Pizzéria - Miskolc
",Áfonyalekváros palacsinta,830
20201," Bella Itália Pizzéria - Miskolc
",Barackízes palacsinta,830
20202," Bella Itália Pizzéria - Miskolc
",Bella Italia palacsinta,990
20203," Bella Itália Pizzéria - Miskolc
",Gesztenyepüré tejszínhabbal,790
20204," Bella Itália Pizzéria - Miskolc
","Gyümölcsös, túrós palacsinta",990
20205," Bella Itália Pizzéria - Miskolc
",Mákos tészta,1390
20206," Bella Itália Pizzéria - Miskolc
",Mogyorókrémes palacsinta,830
20207," Bella Itália Pizzéria - Miskolc
",Somlói galuska,830
20208," Bella Itália Pizzéria - Miskolc
","Borsodi sör (0,5l)",490
20209," Bella Itália Pizzéria - Miskolc
",Coca-Cola szénsavas üdítőital 0.5l,440
20210," Bella Itália Pizzéria - Miskolc
",Fanta Narancs szénsavas üdítőital 0.5l,440
20211," Bella Itália Pizzéria - Miskolc
","Hell energiaital (0,25I)",380
20212," Bella Itália Pizzéria - Miskolc
",Sprite Citrom-Lime szénsavas üdítőital 0.5l,440
20213," Bella Itália Pizzéria - Miskolc
",Burn energia ital,380
20214," Bella Itália Pizzéria - Miskolc
",Barackos csirkemellfilé,2250
20215," Bella Itália Pizzéria - Miskolc
",Bella Itália bőségtál (2 személyre),5650
20216," Bella Itália Pizzéria - Miskolc
",Csirkemell polpetti,2250
20217," Bella Itália Pizzéria - Miskolc
",Csirkemell roston sajtmártással,2190
20218," Bella Itália Pizzéria - Miskolc
",Feta sajttal töltött csirkemell rántva,2390
20219," Bella Itália Pizzéria - Miskolc
","Fokhagymás, mustáros csirkemell roston",2250
20220," Bella Itália Pizzéria - Miskolc
",Görög csirkecombfilé,2250
20221," Bella Itália Pizzéria - Miskolc
","Juhtúróval, baconnel töltött rántott sertésborda",2450
20222," Bella Itália Pizzéria - Miskolc
","Mézes, csípős csirkecsíkok",2350
20223," Bella Itália Pizzéria - Miskolc
",Parasztos csirkemell töltve,2450
20224," Bella Itália Pizzéria - Miskolc
",Rántokemellfilétt csir,1990
20225," Bella Itália Pizzéria - Miskolc
",Rántott csirkemellfilé aszalt szilvával töltve,2450
20226," Bella Itália Pizzéria - Miskolc
",Rántott sertésborda,1990
20227," Valentino Pizzéria
",Spagetti Carbonara + Bolognai pizza (30cm),2600
20228," Valentino Pizzéria
",Marco pizza (30cm),1750
20229," Valentino Pizzéria
",Gyerek Tészta + Gyerek Pizza Akció,2000
20230," Valentino Pizzéria
",Betyárjó pizza (30cm),1750
20231," Valentino Pizzéria
",Bologna pizza (30cm),1540
20232," Valentino Pizzéria
",C Pedersoli pizza (30cm),1650
20233," Valentino Pizzéria
",Del Piero pizza (30cm),1850
20234," Valentino Pizzéria
",Dovi pizza (30cm),1540
20235," Valentino Pizzéria
",Greece 2000 pizza (30cm),1690
20236," Valentino Pizzéria
",Hawaii pizza (30cm),1650
20237," Valentino Pizzéria
",Lorenzo (Tonno) pizza (30cm),1950
20238," Valentino Pizzéria
",Margherita pizza (30cm),1150
20239," Valentino Pizzéria
",Márquez pizza (30cm),2100
20240," Valentino Pizzéria
",Martin pizza (30cm),1780
20241," Valentino Pizzéria
",Nicky (BBQ) pizza (30cm),1750
20242," Valentino Pizzéria
",Parittya pizza (30cm),1750
20243," Valentino Pizzéria
",Pepperóni pizza (30cm),1650
20244," Valentino Pizzéria
",Prosciutto pizza (30cm),1390
20245," Valentino Pizzéria
",Quattro Formaggie pizza (30cm),1680
20246," Valentino Pizzéria
",Salame pizza (30cm),1410
20247," Valentino Pizzéria
",Sheene pizza (30cm),1680
20248," Valentino Pizzéria
",Torrente pizza (30cm),1750
20249," Valentino Pizzéria
",Valentino pizza (30cm),1880
20250," Valentino Pizzéria
",Verty Go pizza (30cm),1800
20251," Valentino Pizzéria
",Hobo pizza (30cm),1750
20252," Valentino Pizzéria
",Marco pizza (30cm),1750
20253," Valentino Pizzéria
",Frankó pizza (30cm),1680
20254," Valentino Pizzéria
",Kukoria pizza (30cm),1540
20255," Valentino Pizzéria
",Betyárjó pizza (46cm),3990
20256," Valentino Pizzéria
",Bologna pizza (46cm),3580
20257," Valentino Pizzéria
",C Pedersoli pizza (46cm),3870
20258," Valentino Pizzéria
",Del Piero pizza (46cm),4100
20259," Valentino Pizzéria
",Dovi pizza (46cm),3580
20260," Valentino Pizzéria
",Greece 2000 pizza (46cm),3990
20261," Valentino Pizzéria
",Hawaii pizza (46cm),3870
20262," Valentino Pizzéria
",Lorenzo (Tonno) pizza (46cm),4190
20263," Valentino Pizzéria
",Margherita pizza (46cm),2820
20264," Valentino Pizzéria
",Márquez pizza (46cm),4490
20265," Valentino Pizzéria
",Martin pizza (46cm),3990
20266," Valentino Pizzéria
",Nicky (BBQ) pizza (46cm),3990
20267," Valentino Pizzéria
",Parittya pizza (46cm),3990
20268," Valentino Pizzéria
",Pepperóni pizza (46cm),3870
20269," Valentino Pizzéria
",Prosciutto pizza (46cm),3380
20270," Valentino Pizzéria
",Quattro Formaggie pizza (46cm),3880
20271," Valentino Pizzéria
",Salame pizza (46cm),3450
20272," Valentino Pizzéria
",Sheene pizza (46cm),3890
20273," Valentino Pizzéria
",Torrente pizza (46cm),3890
20274," Valentino Pizzéria
",Valentino pizza (46cm),4280
20275," Valentino Pizzéria
",Verty Go pizza (46cm),3990
20276," Valentino Pizzéria
",Hobo pizza (46cm),3990
20277," Valentino Pizzéria
",Kukoria pizza (46cm),3580
20278," Valentino Pizzéria
",Frankó pizza (46cm),3890
20279," Valentino Pizzéria
",Marco pizza (46cm),3990
20280," Valentino Pizzéria
",Gyros tál,1490
20281," Valentino Pizzéria
",Sétáló gyros pitában,990
20282," Valentino Pizzéria
",XXL Rossi gyros,2490
20283," Valentino Pizzéria
",Penne Pesto,1690
20284," Valentino Pizzéria
",Penne Milánó,1590
20285," Valentino Pizzéria
",Penne Arrabiata,1290
20286," Valentino Pizzéria
",Spagetti Bolognese,1590
20287," Valentino Pizzéria
",Spagetti Carbonara,1690
20288," Valentino Pizzéria
",Talma pannini,1390
20289," Valentino Pizzéria
",The Doctor pannini,1390
20290," Valentino Pizzéria
",Gringó pannini,1390
20291," Valentino Pizzéria
",Fitness saláta,1290
20292," Valentino Pizzéria
",Görög saláta,1290
20293," Valentino Pizzéria
",Tonhalsaláta,1290
20294," Valentino Pizzéria
",Barbie pizza (20cm),850
20295," Valentino Pizzéria
",Jerry pizza (20cm),690
20296," Valentino Pizzéria
",Minimax pizza (20cm),950
20297," Valentino Pizzéria
",Spiderman pizza (20cm),780
20298," Valentino Pizzéria
",Starwars pizza (20cm),850
20299," Valentino Pizzéria
",Transformers pizza (20cm),780
20300," Valentino Pizzéria
",Nándi pizza (20cm),850
20301," Valentino Pizzéria
",Joker Spagetti (20cm),900
20302," Valentino Pizzéria
",Batman penne (20cm),900
20303," Valentino Pizzéria
",Chillis öntet,200
20304," Valentino Pizzéria
",Fokhagymás öntet,200
20305," Valentino Pizzéria
",Cheddar öntet,300
20306," Valentino Pizzéria
",BBQ öntet,300
20307," Valentino Pizzéria
",Kapros öntet,200
20308," Valentino Pizzéria
",Ezersziget öntet,200
20309," Valentino Pizzéria
",Valentino palacsinta (2db),750
20310," Valentino Pizzéria
",Nutellás palacsinta (2db),500
20311," Valentino Pizzéria
",Lekváros palacsinta (2db),500
20312," Valentino Pizzéria
",Coca-Cola szénsavas üdítőital 1.25l,500
20313," Valentino Pizzéria
",Coca-Cola Zero szénsavas üdítőital 1.25l,500
20314," Valentino Pizzéria
",Hell energiaital 0.25l,300
20315," Valentino Pizzéria
",Coca-Cola Zero szénsavas üdítőital 0.5l,400
20316," Valentino Pizzéria
",Coca-Cola szénsavas üdítőital 0.5l,400
20317," Pizzastation 27
",AC-DC pizza (25cm),1400
20318," Pizzastation 27
",Azték pizza (25cm),1200
20319," Pizzastation 27
",Bajor pizza (25cm),1250
20320," Pizzastation 27
",Bár-Bár pizza (25cm),1300
20321," Pizzastation 27
",BBQ pizza (25cm),1300
20322," Pizzastation 27
",Bolognai pizza (25cm),1300
20323," Pizzastation 27
",Broccoli pizza (25cm),1300
20324," Pizzastation 27
",Camembert pizza (25cm),1350
20325," Pizzastation 27
",Che Guevara pizza (25cm),1250
20326," Pizzastation 27
",Cheddar-gouda pizza (25cm),1400
20327," Pizzastation 27
",Corleone négy sajtos pizza (25cm),1200
20328," Pizzastation 27
",Dijoni pizza (25cm),1300
20329," Pizzastation 27
",Evita pizza (25cm),1400
20330," Pizzastation 27
",Favágó pizza (25cm),1200
20331," Pizzastation 27
",Fitness pizza (25cm),1350
20332," Pizzastation 27
",Formaggi négy sajtos pizza (25cm),1200
20333," Pizzastation 27
",French pizza (25cm),1300
20334," Pizzastation 27
",Funghi pizza (25cm),1200
20335," Pizzastation 27
",Garden pizza (25cm),1250
20336," Pizzastation 27
",Gombás pizza (25cm),1100
20337," Pizzastation 27
",Grease pizza (25cm),1300
20338," Pizzastation 27
",Greek pizza (25cm),1250
20339," Pizzastation 27
",Ham pizza (25cm),1100
20340," Pizzastation 27
",Hét kívánság pizza (25cm),1500
20341," Pizzastation 27
",Honfoglaló pizza (25cm),1300
20342," Pizzastation 27
",Hortobágyi pizza (25cm),1300
20343," Pizzastation 27
",Hot-Dog pizza (25cm),1100
20344," Pizzastation 27
",Ínyenc pizza (25cm),1400
20345," Pizzastation 27
",Isztambul pizza (25cm),1300
20346," Pizzastation 27
",Kőműves pizza (25cm),1400
20347," Pizzastation 27
",London style pizza (25cm),1300
20348," Pizzastation 27
",Magellán pizza (25cm),1300
20349," Pizzastation 27
",Margherita pizza (25cm),950
20350," Pizzastation 27
",Mediterránium pizza (25cm),1300
20351," Pizzastation 27
",Monroe pizza (25cm),1300
20352," Pizzastation 27
",Óceán pizza (25cm),1300
20353," Pizzastation 27
",Olasz negyed pizza (25cm),1400
20354," Pizzastation 27
",Öt kívánság pizza (25cm),1300
20355," Pizzastation 27
",Pálmafa pizza (25cm),1400
20356," Pizzastation 27
",Peking pizza (25cm),1400
20357," Pizzastation 27
",Pepperoni chicken pizza (25cm),1400
20358," Pizzastation 27
",Sandokan pizza (25cm),1200
20359," Pizzastation 27
",Station27 pizza (25cm),1300
20360," Pizzastation 27
",Szalámi pizza (25cm),1200
20361," Pizzastation 27
",Szláv pizza (25cm),1400
20362," Pizzastation 27
",Tono pizza (25cm),1300
20363," Pizzastation 27
",Toscan pizza (25cm),1300
20364," Pizzastation 27
",USA pizza (25cm),1350
20365," Pizzastation 27
",Vulkán pizza (25cm),1350
20366," Pizzastation 27
",Wales pizza (25cm),1350
20367," Pizzastation 27
",Ac-Dc pizza (32cm),1700
20368," Pizzastation 27
",Azték pizza (32cm),1150
20369," Pizzastation 27
",Bajor pizza (32cm),1150
20370," Pizzastation 27
",Bar-bár pizza (32cm),1650
20371," Pizzastation 27
",BBQ pizza (32cm),1700
20372," Pizzastation 27
",Bolognai pizza (32cm),1600
20373," Pizzastation 27
",Broccoli pizza (32cm),1650
20374," Pizzastation 27
",Calone-second töltött pizza (32cm),1500
20375," Pizzastation 27
",Calzone-first töltött pizza (32cm),1500
20376," Pizzastation 27
",Camembert pizza (32cm),1650
20377," Pizzastation 27
",Che Guevara pizza (32cm),1600
20378," Pizzastation 27
",Cheddar-gouda pizza (32cm),1700
20379," Pizzastation 27
",Corleone négysajtos pizza (32cm),1600
20380," Pizzastation 27
",Dijoni pizza (32cm),1700
20381," Pizzastation 27
",Evita pizza (32cm),1700
20382," Pizzastation 27
",Favágó pizza (32 cm),1500
20383," Pizzastation 27
",Fitness pizza (32cm),1700
20384," Pizzastation 27
",Formaggi négysajtos pizza (32cm),1600
20385," Pizzastation 27
",French pizza (32cm),1500
20386," Pizzastation 27
",Funghi pizza (32cm),1400
20387," Pizzastation 27
",Garden pizza (32cm),1500
20388," Pizzastation 27
",Gombás pizza (32cm),1400
20389," Pizzastation 27
",Grease pizza (32cm),1600
20390," Pizzastation 27
",Greek pizza (32cm),1600
20391," Pizzastation 27
",Gyerek pizza menü (20cm),900
20392," Pizzastation 27
",Ham pizza (32cm),1400
20393," Pizzastation 27
",Hét kívánság pizza (32cm),1850
20394," Pizzastation 27
",Honfoglaló pizza (32cm),1700
20395," Pizzastation 27
",Hortobágyi pizza (32cm),1700
20396," Pizzastation 27
",Hotdog pizza (32cm),1450
20397," Pizzastation 27
",Inyenc pizza (32cm),1700
20398," Pizzastation 27
",Isztambul pizza (32cm),1650
20399," Pizzastation 27
",Kőműves pizza (32cm),1700
20400," Pizzastation 27
",London-style pizza (32cm),1700
20401," Pizzastation 27
",Magellán pizza (32cm),1650
20402," Pizzastation 27
",Margherita pizza (32cm),1300
20403," Pizzastation 27
",Mediterránium pizza (32cm),1600
20404," Pizzastation 27
",Monroe pizza (32cm),1650
20405," Pizzastation 27
",Oceán pizza (32cm),1700
20406," Pizzastation 27
",Olasz negyed pizza (32cm),1700
20407," Pizzastation 27
",Öt kívánság pizza (32cm),1650
20408," Pizzastation 27
",Pálmafa pizza (32cm),1700
20409," Pizzastation 27
",Peking pizza (32cm),1700
